roc_auc,prc_auc,split,set
0.820955823948409,0.6166623900640705,1,train
0.9920207697161952,0.975604734855722,2,train
0.854073407155599,0.7042754129946053,3,train
0.923155222680205,0.8271446985085973,4,train
0.9967593382227529,0.9906862713806852,5,train
0.8764767257917943,0.7078460458894748,6,train
0.984637507285591,0.9588684517450136,7,train
0.8950052169230251,0.7430357713727058,8,train
0.8562076095947064,0.6942114310373335,9,train
0.7788244062917651,0.5452957669959696,10,train
0.9778241774065807,0.9476219025730216,11,train
0.9699787068074969,0.9258484454668262,12,train
0.8144236022582407,0.6188258549175113,13,train
0.8969132061276097,0.7575751237328183,14,train
0.8168642333276479,0.581476728593827,15,train
0.7474747474747475,0.48253934041191443,1,validation
0.8648745519713261,0.6495151004943547,2,validation
0.7328190743338009,0.4601703346260907,3,validation
0.6878858024691358,0.33588366317079743,4,validation
0.7611565053425519,0.6348228997314889,5,validation
0.7002314814814815,0.3914746155642703,6,validation
0.7480519480519481,0.48856497440350594,7,validation
0.717562724014337,0.4216866022546685,8,validation
0.6648148148148147,0.17038109905647816,9,validation
0.7767676767676768,0.478756614038219,10,validation
0.7565586419753085,0.4256497442201512,11,validation
0.7699175824175825,0.5200318096388319,12,validation
0.7677561282212445,0.611913728926865,13,validation
0.8197132616487455,0.5097089465584925,14,validation
0.6987012987012986,0.40226607518540614,15,validation
0.6553884711779449,0.5109111770238854,1,test
0.6520146520146521,0.3851335212115075,2,test
0.6801120448179272,0.42947693099975937,3,test
0.6794594594594594,0.45430466190127433,4,test
0.6459383753501401,0.43849335084179364,5,test
0.6718995290423861,0.46418861200400674,6,test
0.6223872387238724,0.40683503468615034,7,test
0.6438393839383938,0.37974164954549816,8,test
0.6553686293913904,0.4383010141526114,9,test
0.6486280487804879,0.4547018223928489,10,test
0.7273182957393485,0.5102183374529673,11,test
0.6823529411764706,0.4507417078445239,12,test
0.7053571428571429,0.44801190836003385,13,test
0.6987179487179487,0.48870786167548036,14,test
0.6994594594594595,0.44539023329073446,15,test
