roc_auc,prc_auc,split,set,model,dataset
0.9983944954128441,0.9166796668405124,1,train,gcn,sider3
0.9997706422018349,0.984499372665733,2,train,gcn,sider3
0.4633600917431192,0.07476343542549396,3,train,gcn,sider3
0.8183210784313726,0.14710717100586518,4,train,gcn,sider3
0.9915194728028953,0.8336419318153189,5,train,gcn,sider3
0.842948717948718,0.08063651773947995,6,train,gcn,sider3
0.8899101307189543,0.1875764026107269,7,train,gcn,sider3
0.9958407605466428,0.7932074747076865,8,train,gcn,sider3
0.4607843137254902,0.016392889156427108,9,train,gcn,sider3
0.9967830882352942,0.7184880924835378,10,train,gcn,sider3
0.9897365196078431,0.6124602770111576,11,train,gcn,sider3
0.9997839356128126,0.9862686922034036,12,train,gcn,sider3
0.9813104305082915,0.5156840169059651,13,train,gcn,sider3
0.7492208982584785,0.030817362761073455,14,train,gcn,sider3
0.7133506932226056,0.028370975077243586,15,train,gcn,sider3
0.5416666666666666,0.027714631109115366,1,validation,gcn,sider3
0.9111111111111111,0.11522366522366523,2,validation,gcn,sider3
0.7833333333333333,0.05089216004071076,3,validation,gcn,sider3
0.9016393442622951,0.038461538461538464,4,validation,gcn,sider3
0.9098360655737705,0.041666666666666664,5,validation,gcn,sider3
0.3688524590163934,0.00641025641025641,6,validation,gcn,sider3
0.7975206611570248,0.036170528817587644,7,validation,gcn,sider3
0.9754098360655737,0.125,8,validation,gcn,sider3
0.8360655737704918,0.023809523809523808,9,validation,gcn,sider3
0.9132231404958678,0.10065789473684211,10,validation,gcn,sider3
0.9918032786885246,0.25,11,validation,gcn,sider3
0.5819672131147541,0.009615384615384616,12,validation,gcn,sider3
0.8636363636363636,0.05591168091168091,13,validation,gcn,sider3
0.6694444444444444,0.03535877882222429,14,validation,gcn,sider3
0.9132231404958677,0.08075105042016806,15,validation,gcn,sider3
0.9037037037037037,0.5271164021164021,1,test,gcn,sider3
0.4222222222222222,0.01685150669425036,2,test,gcn,sider3
0.28518518518518515,0.009775533996508372,3,test,gcn,sider3
0.7,0.03129890453834116,4,test,gcn,sider3
0.5771144278606966,0.030133705406314833,5,test,gcn,sider3
0.5597964376590331,0.05361021018041945,6,test,gcn,sider3
0.5073529411764706,0.007352941176470588,7,test,gcn,sider3
0.6940298507462686,0.1335344289577699,8,test,gcn,sider3
0.6370370370370371,0.019295389327504943,9,test,gcn,sider3
0.03676470588235292,0.003787878787878788,10,test,gcn,sider3
0.6777777777777777,0.02135204081632653,11,test,gcn,sider3
0.7412935323383085,0.03780189063207931,12,test,gcn,sider3
0.5851851851851853,0.016278975266613087,13,test,gcn,sider3
0.7164179104477612,0.03725745969527064,14,test,gcn,sider3
0.47582697201017815,0.0388407616725682,15,test,gcn,sider3
