roc_auc,prc_auc,split,set
0.9982977952827199,0.9998207308498437,1,train
0.9563121272365804,0.9957628404990548,2,train
0.7633018867924528,0.9698594940933415,3,train
0.9767696172602334,0.9976870029354337,4,train
0.9976415094339621,0.9997522801843515,5,train
0.9961580509136343,0.9996465382026549,6,train
0.992531359014325,0.9992097085925333,7,train
0.9701480374847209,0.9965728596555418,8,train
0.9919487499105984,0.9992580573723262,9,train
0.9825027382256298,0.99806700858007,10,train
0.6939712758851035,0.9499768883475603,11,train
0.9820731978820819,0.9980969171678752,12,train
0.9867063325007251,0.9985819582853372,13,train
0.9949808608702445,0.99950462116464,14,train
0.9643204638239395,0.99633504921669,15,train
0.6393762183235867,0.9393345539461994,1,validation
0.7167207792207793,0.9615168767410514,2,validation
0.625,0.9400562948591726,3,validation
0.6561728395061728,0.9421870543091956,4,validation
0.6737012987012987,0.934133810810092,5,validation
0.6296296296296295,0.8944403810545158,6,validation
0.7345132743362831,0.9674512320971347,7,validation
0.7565217391304349,0.9491455096481065,8,validation
0.7123197903014418,0.9466313640771822,9,validation
0.7380434782608696,0.9769614953282434,10,validation
0.6132743362831857,0.9444578514536524,11,validation
0.7377622377622377,0.9496921576894282,12,validation
0.725,0.9735407221307475,13,validation
0.7937062937062936,0.9673287178571656,14,validation
0.7312169312169313,0.9389919951383507,15,validation
0.6608527131782946,0.9521733949593736,1,test
0.6068627450980392,0.8998195903606194,2,test
0.626984126984127,0.9461861131669642,3,test
0.5,0.9313461707322412,4,test
0.6349206349206349,0.9483041788307681,5,test
0.6207650273224045,0.9305020807030727,6,test
0.7921259842519685,0.977229547241097,7,test
0.5546875,0.9521537165275241,8,test
0.628921568627451,0.9076692728638376,9,test
0.836220472440945,0.9834544983261135,10,test
0.5251968503937008,0.9356783357407124,11,test
0.5086666666666666,0.895082272703383,12,test
0.6215880893300247,0.923081948408014,13,test
0.5161290322580645,0.9160901567487327,14,test
0.5959595959595959,0.9502749172186213,15,test
