roc_auc,prc_auc,split,set,model,dataset
0.6673576732673268,0.14016612552500018,1,train,mpnn,sider23
0.6302047285165457,0.13770331662322072,2,train,mpnn,sider23
0.7988270377733598,0.2350268564430245,3,train,mpnn,sider23
0.7411850050575746,0.16044188242411822,4,train,mpnn,sider23
0.6073585156273947,0.11888771298762013,5,train,mpnn,sider23
0.6976896336223732,0.1621174692362041,6,train,mpnn,sider23
0.6438694525429219,0.1321466724583285,7,train,mpnn,sider23
0.7320609361110827,0.1653887167271293,8,train,mpnn,sider23
0.5831725409484607,0.0986237335600002,9,train,mpnn,sider23
0.5927547571043102,0.1280778369186792,10,train,mpnn,sider23
0.6198260437375744,0.12497298315770992,11,train,mpnn,sider23
0.8637625094609368,0.2651282127691316,12,train,mpnn,sider23
0.6784137788778879,0.13404225276783463,13,train,mpnn,sider23
0.7757600983457394,0.21890768607097594,14,train,mpnn,sider23
0.7646642655003859,0.21403459603641678,15,train,mpnn,sider23
0.7177177177177176,0.21725532292276056,1,validation,mpnn,sider23
0.7117117117117118,0.16740980589595594,2,validation,mpnn,sider23
0.6816816816816818,0.15339643217236065,3,validation,mpnn,sider23
0.7126623376623377,0.14754067526989945,4,validation,mpnn,sider23
0.6246246246246246,0.13338480595966165,5,validation,mpnn,sider23
0.5825123152709359,0.09111555979371834,6,validation,mpnn,sider23
0.6644144144144144,0.15374494514241183,7,validation,mpnn,sider23
0.7077922077922079,0.1912352292911037,8,validation,mpnn,sider23
0.6153846153846154,0.1351154705731536,9,validation,mpnn,sider23
0.5964601769911505,0.10137180502764116,10,validation,mpnn,sider23
0.6189083820662767,0.09311300672453414,11,validation,mpnn,sider23
0.6637168141592921,0.1291583120246343,12,validation,mpnn,sider23
0.7938053097345132,0.2131316749125337,13,validation,mpnn,sider23
0.6576354679802956,0.1000300142130127,14,validation,mpnn,sider23
0.672346002621232,0.154896040096889,15,validation,mpnn,sider23
0.6819999999999999,0.12983112076327824,1,test,mpnn,sider23
0.6145833333333333,0.0850709467931437,2,test,mpnn,sider23
0.5358527131782946,0.06173156472072099,3,test,mpnn,sider23
0.42866666666666664,0.07486745283857424,4,test,mpnn,sider23
0.48051948051948046,0.07402480753974382,5,test,mpnn,sider23
0.41919191919191917,0.06310633833618101,6,test,mpnn,sider23
0.611023622047244,0.16442065089772745,7,test,mpnn,sider23
0.5926666666666667,0.12633348284626023,8,test,mpnn,sider23
0.7513661202185793,0.21621674705266536,9,test,mpnn,sider23
0.5533910533910534,0.10913367375279823,10,test,mpnn,sider23
0.5577200577200577,0.09484551024983848,11,test,mpnn,sider23
0.6291322314049587,0.17033303304275038,12,test,mpnn,sider23
0.38095238095238093,0.07670146567455592,13,test,mpnn,sider23
0.525984251968504,0.10942857762432615,14,test,mpnn,sider23
0.6695702671312428,0.16983262608141272,15,test,mpnn,sider23
