roc_auc,prc_auc,split,set,model,dataset
0.8659660413528687,0.8996250628438978,1,train,mpnn,sider4
0.7186545963364994,0.8097769472344709,2,train,mpnn,sider4
0.6758283883841831,0.7587483349743256,3,train,mpnn,sider4
0.5298791109253066,0.640372461110169,4,train,mpnn,sider4
0.7512838739878982,0.8128247148491063,5,train,mpnn,sider4
0.6228001454911727,0.7027634848027409,6,train,mpnn,sider4
0.7202997127051667,0.7972427538778678,7,train,mpnn,sider4
0.8071224407477467,0.860325068779549,8,train,mpnn,sider4
0.7003046793821878,0.7766537040422731,9,train,mpnn,sider4
0.8261879877369008,0.8772856572213203,10,train,mpnn,sider4
0.6957115138533438,0.7642212273977326,11,train,mpnn,sider4
0.5726516564902758,0.6986878420917106,12,train,mpnn,sider4
0.6308095081228219,0.7145849512214653,13,train,mpnn,sider4
0.8115555050562435,0.8741471272869585,14,train,mpnn,sider4
0.8336355600278118,0.8778866327361045,15,train,mpnn,sider4
0.7521367521367521,0.8313621210342621,1,validation,mpnn,sider4
0.6982665222101843,0.7284005380753974,2,validation,mpnn,sider4
0.7454545454545455,0.7788866209143976,3,validation,mpnn,sider4
0.611236589497459,0.7068394399195314,4,validation,mpnn,sider4
0.650599128540305,0.643343251209291,5,validation,mpnn,sider4
0.6916712630998346,0.7728831274944078,6,validation,mpnn,sider4
0.7169444444444445,0.7605295786156153,7,validation,mpnn,sider4
0.7120794263651407,0.7589443912440297,8,validation,mpnn,sider4
0.6693150684931507,0.7156399881351286,9,validation,mpnn,sider4
0.7557537399309552,0.8211320938056493,10,validation,mpnn,sider4
0.6851752021563343,0.763027021182952,11,validation,mpnn,sider4
0.6169811320754717,0.6685139477210742,12,validation,mpnn,sider4
0.6160023795359905,0.7449376340757682,13,validation,mpnn,sider4
0.663003663003663,0.7743233017596074,14,validation,mpnn,sider4
0.6178223185265439,0.6369733941733301,15,validation,mpnn,sider4
0.6079213184476342,0.7963293543343632,1,test,mpnn,sider4
0.5982181660147762,0.6474150746269867,2,test,mpnn,sider4
0.5862884160756503,0.7236946281190121,3,test,mpnn,sider4
0.46363429092567254,0.5768182104016106,4,test,mpnn,sider4
0.5652947154471545,0.7163073962969968,5,test,mpnn,sider4
0.6,0.7026051985567119,6,test,mpnn,sider4
0.5707671957671957,0.6022385637534078,7,test,mpnn,sider4
0.669732441471572,0.7641488673206163,8,test,mpnn,sider4
0.6014840680925359,0.6410167335269933,9,test,mpnn,sider4
0.5659254267744833,0.6347705539035614,10,test,mpnn,sider4
0.5827067669172932,0.7512218668668211,11,test,mpnn,sider4
0.6065037101702315,0.6914993923995464,12,test,mpnn,sider4
0.6390788873689011,0.739367125432206,13,test,mpnn,sider4
0.6714975845410628,0.8087999915534838,14,test,mpnn,sider4
0.5852059925093632,0.669514205751781,15,test,mpnn,sider4
