roc_auc,prc_auc,split,set,model,dataset
0.8774181865520188,0.5533599237731595,1,train,mpnn,tox218
0.863478377970032,0.5280781969051037,2,train,mpnn,tox218
0.8844607345140548,0.5763139700327706,3,train,mpnn,tox218
0.9002500837732572,0.5826580681970873,4,train,mpnn,tox218
0.8669151086407278,0.566945534784257,5,train,mpnn,tox218
0.8998800851664454,0.6096440834862743,6,train,mpnn,tox218
0.859736704046167,0.5182624050826503,7,train,mpnn,tox218
0.8236530325834925,0.44799606032435185,8,train,mpnn,tox218
0.8447069090282848,0.4747840803769484,9,train,mpnn,tox218
0.8609044183207593,0.49843343225000447,10,train,mpnn,tox218
0.8960829709964939,0.5526702044127119,11,train,mpnn,tox218
0.8533662197822599,0.48430341123925885,12,train,mpnn,tox218
0.8826559076777728,0.5692861883115551,13,train,mpnn,tox218
0.8879023133481531,0.5740527306436904,14,train,mpnn,tox218
0.9151854262790862,0.6311135999720952,15,train,mpnn,tox218
0.8111282248748558,0.5146044487884815,1,validation,mpnn,tox218
0.7829789666209419,0.4506569353547158,2,validation,mpnn,tox218
0.7875563662157369,0.4136313499004808,3,validation,mpnn,tox218
0.7975523095144098,0.4586694677879315,4,validation,mpnn,tox218
0.8642425224057878,0.5761033805827536,5,validation,mpnn,tox218
0.8309082892416226,0.5101223215539417,6,validation,mpnn,tox218
0.8060825404237932,0.40108054092279244,7,validation,mpnn,tox218
0.7732007352594618,0.38022758023527914,8,validation,mpnn,tox218
0.8104274332472007,0.453986280886496,9,validation,mpnn,tox218
0.7808288409703504,0.42221611897231004,10,validation,mpnn,tox218
0.8209825401208997,0.39517587213372907,11,validation,mpnn,tox218
0.7866238630283574,0.38297306954747534,12,validation,mpnn,tox218
0.8053921568627452,0.4991026556539613,13,validation,mpnn,tox218
0.79317697228145,0.37565488305352135,14,validation,mpnn,tox218
0.8251581878005567,0.49133977307480303,15,validation,mpnn,tox218
0.7842653110626967,0.35367154971242737,1,test,mpnn,tox218
0.7851602653957575,0.4128477511469299,2,test,mpnn,tox218
0.8244863195997019,0.4159106043720451,3,test,mpnn,tox218
0.7769239075660499,0.439488523940294,4,test,mpnn,tox218
0.7409375593091669,0.425336834272051,5,test,mpnn,tox218
0.817467632214176,0.5540124676113141,6,test,mpnn,tox218
0.8337812352663838,0.46403425028402406,7,test,mpnn,tox218
0.7421223958333334,0.4080350847848945,8,test,mpnn,tox218
0.7612235966185245,0.3759233341308074,9,test,mpnn,tox218
0.7523974030615282,0.36628331111129525,10,test,mpnn,tox218
0.7991042570874504,0.5169650493815229,11,test,mpnn,tox218
0.8075247615553927,0.4978278040192192,12,test,mpnn,tox218
0.8099544636238483,0.4589062078500954,13,test,mpnn,tox218
0.782765737874097,0.4040605463551953,14,test,mpnn,tox218
0.7534068912117694,0.40718271038002984,15,test,mpnn,tox218
