roc_auc,prc_auc,split,set
0.766569040924711,0.8770344324674927,1,train
0.8581315301240112,0.9394156091900532,2,train
0.7106290849673202,0.853749091586088,3,train
0.9910175879396985,0.9965625196522092,4,train
0.8918943587911979,0.95412419472073,5,train
0.8295267579250123,0.9278458328727709,6,train
0.9733624542457886,0.9896279808668789,7,train
0.8747567574100859,0.9434963811681025,8,train
0.8911565461206279,0.9579610830049157,9,train
0.9890914822973533,0.9957340353879115,10,train
0.8508707816122758,0.9364037896817453,11,train
0.9924355449243555,0.9972829973784855,12,train
0.7543921265154672,0.8741546989840493,13,train
0.9717060393397253,0.9902173536338998,14,train
0.8888839647232776,0.9542179469621854,15,train
0.7410774410774411,0.8745596042946479,1,validation
0.6786465638148668,0.8483518849536218,2,validation
0.74984520123839,0.8508269673953185,3,validation
0.7844155844155845,0.8589904571252839,4,validation
0.716794380587484,0.8509374357059011,5,validation
0.7237484737484737,0.8347332999590582,6,validation
0.7051204819277108,0.8267568340253968,7,validation
0.7427710843373494,0.8444800341249212,8,validation
0.8427960927960927,0.9340516605217868,9,validation
0.7135989010989011,0.8646506603647421,10,validation
0.7126436781609196,0.8377668199219264,11,validation
0.7597488433575678,0.8685505917758649,12,validation
0.7743478260869566,0.9445607347277638,13,validation
0.7266253869969042,0.8383225027381095,14,validation
0.6329545454545454,0.7765519735158369,15,validation
0.6752873563218391,0.9106043955107028,1,test
0.6480676328502415,0.7486923316493961,2,test
0.6399484536082475,0.8050373000137703,3,test
0.6601255886970172,0.832732479594904,4,test
0.6437710437710438,0.8627843185989387,5,test
0.6813186813186812,0.7455637043030754,6,test
0.6710372960372961,0.841490758271824,7,test
0.6451612903225806,0.8577149911245049,8,test
0.6177835051546391,0.7673463642012922,9,test
0.7380068532267277,0.8619476161840367,10,test
0.6742543171114599,0.8113592731531943,11,test
0.6094562647754138,0.7241080534656944,12,test
0.7206185567010309,0.8662409222137599,13,test
0.6099706744868035,0.745767697614811,14,test
0.6787678767876788,0.8548749855437913,15,test
