roc_auc,prc_auc,split,set
0.8863563985272495,0.5186721448549453,1,train
0.9986228262001458,0.976335456829694,2,train
0.8964519584642094,0.42606747273082674,3,train
0.8913410656391964,0.49280533052026093,4,train
0.9237509254928447,0.5531752320396106,5,train
0.8442385949882202,0.33801649022551306,6,train
0.9377178565013581,0.6512725391482814,7,train
0.9909233938939875,0.87981274254236,8,train
0.9683153661869643,0.7645168851545802,9,train
0.8943688576124244,0.4950333008898307,10,train
0.9632824247310259,0.7016501654340921,11,train
0.9072461747086679,0.5554737997189199,12,train
0.8831819310104596,0.47536825758207524,13,train
0.892083833322038,0.4906596911295396,14,train
0.835374149659864,0.3565124914609942,15,train
0.8349751028361116,0.46278267011267027,1,validation
0.8994218260660082,0.645449024585408,2,validation
0.894024680666811,0.3722963478438031,3,validation
0.6810474189675871,0.15660533486027547,4,validation
0.861013986013986,0.43797529433096555,5,validation
0.8801032023068751,0.4515797142112874,6,validation
0.8404483663248271,0.47441213313480496,7,validation
0.8119514713474445,0.3958136627591281,8,validation
0.8032543692921051,0.41794491293073743,9,validation
0.8271447467876039,0.40042760791746307,10,validation
0.8671451876019576,0.46403699710761953,11,validation
0.7688535309503052,0.37999602072425265,12,validation
0.8685863143694469,0.4418054765488724,13,validation
0.8660421785421786,0.5832527507285685,14,validation
0.875802654109589,0.5538573655658953,15,validation
0.8294451725644386,0.36444308581683965,1,test
0.7535752057755093,0.2799223449673778,2,test
0.8077861579414375,0.38998695261965566,3,test
0.7750253292806484,0.2619042900136164,4,test
0.7969224924012158,0.4369351047624749,5,test
0.8657123381049762,0.4502280522437916,6,test
0.8036224575558918,0.4215145519439003,7,test
0.8382860429447853,0.44468927047305085,8,test
0.7334049409237379,0.387328739051217,9,test
0.7994946165677872,0.2610367722896118,10,test
0.7691930618401207,0.5046917805611736,11,test
0.8026184786937475,0.3675584905586097,12,test
0.828583565029348,0.46805197022092104,13,test
0.8089576256034329,0.3306998859506852,14,test
0.8504767749244714,0.36607607940062925,15,test
