roc_auc,prc_auc,split,set
0.8772960418334304,0.48177464693149186,1,train
0.900041653649901,0.5322063638818376,2,train
0.8722714299025709,0.4056729332786119,3,train
0.9822501864096675,0.7849083119089226,4,train
0.8468537438151909,0.4011915740086718,5,train
0.9879410741058042,0.8452847177700118,6,train
0.882409822095393,0.43495045054895476,7,train
0.935481278414412,0.4781576134406385,8,train
0.8983963113199446,0.4559618804803609,9,train
0.873890096072181,0.4372525067201773,10,train
0.9917448107966194,0.8722562826316762,11,train
0.9212851128217392,0.5215893826085454,12,train
0.8919437918876331,0.5040634050004895,13,train
0.9674811333165896,0.6870769969120056,14,train
0.9936164132480612,0.8782526850933379,15,train
0.7966280580212167,0.2878362704378628,1,validation
0.8958082389785594,0.5622763469678984,2,validation
0.9084217363065599,0.46972379016435784,3,validation
0.7422468987595037,0.259571804957595,4,validation
0.8975191475191474,0.5096820364456431,5,validation
0.8912834522183436,0.5590220286145551,6,validation
0.8580014309563557,0.38758858885882413,7,validation
0.7979478575116159,0.31051483477940783,8,validation
0.7578230031060219,0.3416900319470172,9,validation
0.8113189720332578,0.3993039039147123,10,validation
0.8497879282218597,0.42967299788524727,11,validation
0.8142981691368789,0.24819546770944878,12,validation
0.8465367260547985,0.37543913419098907,13,validation
0.8701627764127765,0.5066633874058952,14,validation
0.8702375856164384,0.5810789498695321,15,validation
0.8131061598951507,0.3744791949774047,1,test
0.7893502552076149,0.3369385746339907,2,test
0.8209627329192546,0.4188350755541641,3,test
0.7548632218844985,0.21388018843997003,4,test
0.8248480243161094,0.405061335856975,5,test
0.8259628493524199,0.4552642318345806,6,test
0.8287947554210792,0.386967663687822,7,test
0.8059176891615542,0.40954504349116694,8,test
0.7880128893662728,0.38458022753813365,9,test
0.7544495715227422,0.24542043071890174,10,test
0.7532051282051282,0.2601810688864064,11,test
0.8038630027877339,0.3509536664015828,12,test
0.8156472042014211,0.37211793452624065,13,test
0.7988557124977651,0.32736008008055045,14,test
0.7717381042296072,0.3860346623559035,15,test
