roc_auc,prc_auc,split,set,model,dataset
0.9798597011817376,0.5557734380603598,1,train,mpnn,tox217
0.9328663764674846,0.3206568625841544,2,train,mpnn,tox217
0.748631156600796,0.0737158788628359,3,train,mpnn,tox217
0.9677497156041852,0.40435589176728454,4,train,mpnn,tox217
0.930024420492757,0.3291397151856237,5,train,mpnn,tox217
0.9769958665800212,0.5179575311711343,6,train,mpnn,tox217
0.8769657845011315,0.21908309819534924,7,train,mpnn,tox217
0.925760790879542,0.3463511902842956,8,train,mpnn,tox217
0.9872303777597082,0.6081612289152243,9,train,mpnn,tox217
0.9619478013337526,0.4305501132285256,10,train,mpnn,tox217
0.9346605916534602,0.34592844381534843,11,train,mpnn,tox217
0.9489099258738951,0.3563128969360278,12,train,mpnn,tox217
0.9488221926762473,0.4019314624703456,13,train,mpnn,tox217
0.9657953171093806,0.4744355431889115,14,train,mpnn,tox217
0.9508728165050124,0.3516797500375655,15,train,mpnn,tox217
0.894163763066202,0.22486975130681555,1,validation,mpnn,tox217
0.8602949852507374,0.15768934221106917,2,validation,mpnn,tox217
0.7975864843121481,0.052300480506015705,3,validation,mpnn,tox217
0.7400828892835998,0.06936590245101898,4,validation,mpnn,tox217
0.8334586466165415,0.18138395317163353,5,validation,mpnn,tox217
0.8179464285714285,0.4296099915894932,6,validation,mpnn,tox217
0.8054060665362035,0.19132102164202325,7,validation,mpnn,tox217
0.8808153477218227,0.18216097078132823,8,validation,mpnn,tox217
0.9479357798165138,0.38858172815238645,9,validation,mpnn,tox217
0.8533649102032761,0.19473129451672477,10,validation,mpnn,tox217
0.857590830449827,0.16632777152152728,11,validation,mpnn,tox217
0.85,0.22755539867114719,12,validation,mpnn,tox217
0.8336380255941499,0.14722504967970054,13,validation,mpnn,tox217
0.8629394660322496,0.1421206781058069,14,validation,mpnn,tox217
0.8496057347670251,0.26664247488474385,15,validation,mpnn,tox217
0.8503712164477442,0.1617680717176552,1,test,mpnn,tox217
0.6769108280254778,0.08080297443734925,2,test,mpnn,tox217
0.7350128876694104,0.054759766030781636,3,test,mpnn,tox217
0.7084019769357496,0.27468436407611696,4,test,mpnn,tox217
0.6406497622820919,0.07867141695938065,5,test,mpnn,tox217
0.7954131081470108,0.13368731346566023,6,test,mpnn,tox217
0.7751497371959418,0.2168569871179756,7,test,mpnn,tox217
0.7756495669553631,0.1310733849536063,8,test,mpnn,tox217
0.7147626499739175,0.08304861609198942,9,test,mpnn,tox217
0.7914951989026063,0.14265713492369025,10,test,mpnn,tox217
0.7744927536231884,0.20663272758318002,11,test,mpnn,tox217
0.6950947603121517,0.10116159760956304,12,test,mpnn,tox217
0.7352848101265823,0.3536105849360014,13,test,mpnn,tox217
0.8075980392156863,0.13427044169820823,14,test,mpnn,tox217
0.7681590068674062,0.2291877582200075,15,test,mpnn,tox217
