roc_auc,prc_auc,split,set
0.9424849530827946,0.4961348481443745,1,train
0.9097115533602556,0.3845855746162241,2,train
0.9681774568608638,0.6400226084176396,3,train
0.8617437692141894,0.28946801564919766,4,train
0.924465770183408,0.410036377981561,5,train
0.9609885532994629,0.5419591517115754,6,train
0.9831575864089046,0.7774226886828947,7,train
0.9804488441289589,0.745603448330058,8,train
0.9688734553823917,0.6688083350486281,9,train
0.9923998228158647,0.868084364241928,10,train
0.9774322076989103,0.7132242199382569,11,train
0.9501845387960631,0.5534573588647532,12,train
0.9397046235831734,0.4403002110852549,13,train
0.9010932574552961,0.37297164337734245,14,train
0.9690035876627274,0.6434867724023369,15,train
0.8580676096859267,0.4204894732404669,1,validation
0.882021151586369,0.32961816361047774,2,validation
0.8907924719385603,0.3869321514654062,3,validation
0.877177700348432,0.413134778704848,4,validation
0.8627717391304348,0.33897526266414135,5,validation
0.9020242243238759,0.5563059733464945,6,validation
0.8785355537932856,0.4819413700071993,7,validation
0.8903057119871279,0.46925318097071506,8,validation
0.8750206987911905,0.3800800782314716,9,validation
0.868533905119271,0.3504509655721638,10,validation
0.7999836854555837,0.37270816367921583,11,validation
0.8448275862068965,0.28934451731257405,12,validation
0.8616564660996741,0.40014552826267696,13,validation
0.8228313555072706,0.19410116775670216,14,validation
0.9124134948096886,0.40081008611816515,15,validation
0.8753720238095238,0.3546385473248311,1,test
0.83001443001443,0.2651328704480783,2,test
0.8925932853268493,0.3537048584154716,3,test
0.8670609318996415,0.33829122137064166,4,test
0.8742397137745974,0.23817464289583748,5,test
0.8774381161784524,0.2739746128812568,6,test
0.8815636555731643,0.5019216351180755,7,test
0.8726415094339623,0.407866668232473,8,test
0.8509463722397477,0.4002355322354064,9,test
0.8380937098844672,0.2646697467784482,10,test
0.841965541490858,0.29619124820371073,11,test
0.7905615014735536,0.1619004005620785,12,test
0.9041135217159497,0.3336140222886141,13,test
0.7772947603293068,0.17496508806789288,14,test
0.7983009043573582,0.3175688007289842,15,test
