roc_auc,prc_auc,split,set,model,dataset
0.9998126288176878,0.9956406084226944,1,train,gcn,tox216
0.9923718499427262,0.8661659492004581,2,train,gcn,tox216
0.9952957340102206,0.8892833385444671,3,train,gcn,tox216
0.9929860693673895,0.860345713450654,4,train,gcn,tox216
0.9904238145476637,0.8197548413739457,5,train,gcn,tox216
0.9990452318483615,0.9775933763544346,6,train,gcn,tox216
0.9911125351642845,0.827300537483863,7,train,gcn,tox216
0.9981395903216469,0.9632260532905756,8,train,gcn,tox216
0.9898289475374653,0.8204459575601744,9,train,gcn,tox216
0.9914902769658397,0.8488411399811513,10,train,gcn,tox216
0.9981293806900904,0.96198878547132,11,train,gcn,tox216
0.9995989154099241,0.9873623989214502,12,train,gcn,tox216
0.9058302236887037,0.49935317826445524,13,train,gcn,tox216
0.998629599065536,0.9715493908516115,14,train,gcn,tox216
0.9866323738573171,0.7830807368155489,15,train,gcn,tox216
0.8395756657285126,0.362284932868783,1,validation,gcn,tox216
0.8721994700072272,0.5614534323885318,2,validation,gcn,tox216
0.8849859276899762,0.47183884179812224,3,validation,gcn,tox216
0.7791116446578632,0.25957027282751877,4,validation,gcn,tox216
0.8855727605727606,0.48771872524456394,5,validation,gcn,tox216
0.8802043810391056,0.535527741034679,6,validation,gcn,tox216
0.8314810398282851,0.4123112805160226,7,validation,gcn,tox216
0.8318275684047496,0.5210151532518312,8,validation,gcn,tox216
0.8086319595753559,0.44097165171593106,9,validation,gcn,tox216
0.8056500377928949,0.4148784843830882,10,validation,gcn,tox216
0.8739967373572594,0.5373221660647469,11,validation,gcn,tox216
0.7843559285091543,0.36336708593932515,12,validation,gcn,tox216
0.8574219658557009,0.4125845290946681,13,validation,gcn,tox216
0.8956797706797707,0.5756400240536556,14,validation,gcn,tox216
0.8830265410958904,0.5039208963748458,15,validation,gcn,tox216
0.7990825688073394,0.4813249421925898,1,test,gcn,tox216
0.7991906929691452,0.3991877422607581,2,test,gcn,tox216
0.8227817213842059,0.54437640593562,3,test,gcn,tox216
0.799240121580547,0.2844145934596603,4,test,gcn,tox216
0.8211246200607903,0.4457316598548316,5,test,gcn,tox216
0.8337593728698023,0.5324954675422993,6,test,gcn,tox216
0.8254328458564464,0.3755711939887915,7,test,gcn,tox216
0.8178680981595091,0.4850176307157059,8,test,gcn,tox216
0.797765843179377,0.5041156954798873,9,test,gcn,tox216
0.7938548304401963,0.38561199957701314,10,test,gcn,tox216
0.8547511312217195,0.36399792471309744,11,test,gcn,tox216
0.7618976503385105,0.3999603336195147,12,test,gcn,tox216
0.8473123262279889,0.4217184748275464,13,test,gcn,tox216
0.8359109601287323,0.42962052660532346,14,test,gcn,tox216
0.8164416540785498,0.4735439928271288,15,test,gcn,tox216
