auc_roc,auc_prc,split,set
0.995984357917753,0.9996379206069251,1,train
0.9986809407718852,0.9998959158835716,2,train
0.811468308253534,0.9799155940199584,3,train
0.9924517752306403,0.9993945191094207,4,train
0.7753951598499733,0.9730528788700898,5,train
0.9973140620295091,0.9997936484106871,6,train
0.9811616954474096,0.9983572405615484,7,train
0.7702661104565381,0.9712165836480151,8,train
0.8831480094486375,0.9888674614360038,9,train
0.9994300045599636,0.9999529397322512,10,train
0.9984278202925713,0.9998613711106275,11,train
0.7529804429362387,0.966671643205862,12,train
0.8139326334208223,0.9773175733932316,13,train
0.9970702234382125,0.9997566925681312,14,train
0.9564865481076151,0.9962878637280222,15,train
0.7687687687687688,0.9655905313981747,1,validation
0.7081280788177341,0.9742037952396629,2,validation
0.7778505897771952,0.9650145395761958,3,validation
0.7365661861074706,0.9569614505573965,4,validation
0.7514619883040935,0.9455004294919784,5,validation
0.8679611650485437,0.971227485176508,6,validation
0.8612012987012988,0.9842938328130656,7,validation
0.7582846003898636,0.965458101609409,8,validation
0.7503276539973789,0.9617409118732332,9,validation
0.9310344827586207,0.9955337072877531,10,validation
0.6983050847457627,0.9757602734985685,11,validation
0.8265107212475633,0.9845720385308787,12,validation
0.6920353982300885,0.9491430662496975,13,validation
0.7897897897897898,0.9740534040667328,14,validation
0.6607142857142856,0.9594997408418424,15,validation
0.7611940298507461,0.9933884012320373,1,test
0.6427297056199821,0.9049168888993046,2,test
0.6371527777777777,0.9628224933231047,3,test
0.6731601731601733,0.954051175705804,4,test
0.586,0.9201044318727296,5,test
0.6976744186046512,0.9743098666008383,6,test
0.732967032967033,0.9547601871541411,7,test
0.7098901098901099,0.9778779932964808,8,test
0.5700787401574803,0.9366165674777197,9,test
0.7241735537190083,0.9445360594025377,10,test
0.782986111111111,0.9811635632163664,11,test
0.6373333333333333,0.9497810183895944,12,test
0.5711805555555556,0.949858868638536,13,test
0.6544011544011544,0.9496770163840744,14,test
0.7073333333333334,0.9537100181586252,15,test
