roc_auc,prc_auc,split,set
0.9294909136347433,0.6498757996539524,1,train
0.9710364378615148,0.8119325270040849,2,train
0.9344638910847279,0.6683088390376305,3,train
0.9450099591095391,0.6834623946352231,4,train
0.9821810760311939,0.8855892238555145,5,train
0.9214426098873066,0.650955020484709,6,train
0.9349731838919397,0.6765047195411111,7,train
0.9673744049074439,0.7936375646856781,8,train
0.9366988756196531,0.6768989074792323,9,train
0.955883253909609,0.7337442593022415,10,train
0.9258453486364328,0.6524139451081256,11,train
0.9302839823282216,0.657082370820626,12,train
0.9729970075636003,0.816945075464455,13,train
0.9326838882620189,0.6582453823743958,14,train
0.9339762425132686,0.6640879710907773,15,train
0.8900452389555834,0.5392334709361529,1,validation
0.8893144712601103,0.57535115985898,2,validation
0.8715730463172428,0.5219525117420647,3,validation
0.870104829542797,0.5195616625734988,4,validation
0.8836112439606397,0.5732055327000547,5,validation
0.889273410918285,0.5684978501502134,6,validation
0.8803835491696002,0.5749747401939248,7,validation
0.8881967230409368,0.5434436381269216,8,validation
0.8781678766257096,0.5579845815632942,9,validation
0.8875129132932892,0.5831836582739552,10,validation
0.8965936884443934,0.5420543075561729,11,validation
0.8777809630394401,0.5702224330885793,12,validation
0.8630245552590982,0.511313328085844,13,validation
0.8752637508774472,0.559930436424052,14,validation
0.8834014370314084,0.5888697638889142,15,validation
0.8724519198582589,0.5600555536278321,1,test
0.875469904276982,0.5450868385852058,2,test
0.8730980880235175,0.5591926567566341,3,test
0.8744526802587217,0.5241737895273951,4,test
0.8663266322566355,0.5639020154573238,5,test
0.8725301341093515,0.5257022498979346,6,test
0.8576603937547796,0.5373991050924238,7,test
0.814320324780874,0.46651101306907544,8,test
0.8804222964920615,0.5686335538383459,9,test
0.8484059278208037,0.513864533094349,10,test
0.8684051933983831,0.5241561792514277,11,test
0.8517891653428172,0.4767673582713095,12,test
0.856465439125143,0.5708933874820654,13,test
0.8737473294154167,0.5135577924378731,14,test
0.8855026248006564,0.5803945639741654,15,test
