roc_auc,prc_auc,split,set,model,dataset
0.8655400669289558,0.49902249632611617,1,train,mpnn,tox211
0.7749616474641898,0.2597417419973949,2,train,mpnn,tox211
0.8254056423877142,0.4313510717775852,3,train,mpnn,tox211
0.8154663810151614,0.45347644832665746,4,train,mpnn,tox211
0.8199361890917328,0.415380639256878,5,train,mpnn,tox211
0.8300691954712497,0.48484266137527876,6,train,mpnn,tox211
0.7250304616446654,0.24593469715028765,7,train,mpnn,tox211
0.7458049400117077,0.24483061756536117,8,train,mpnn,tox211
0.7930709008891212,0.38669642039631474,9,train,mpnn,tox211
0.7910187199144233,0.3263174125588584,10,train,mpnn,tox211
0.8574476052025858,0.4952923398673161,11,train,mpnn,tox211
0.8662235836171671,0.49446353381892266,12,train,mpnn,tox211
0.9043774348105139,0.5620174520789202,13,train,mpnn,tox211
0.798590172968096,0.2727508923282605,14,train,mpnn,tox211
0.8682433367085526,0.4931502511231246,15,train,mpnn,tox211
0.8469804852320676,0.44967415391307386,1,validation,mpnn,tox211
0.7738461538461539,0.29468080990977685,2,validation,mpnn,tox211
0.8253331275402582,0.41823361927207425,3,validation,mpnn,tox211
0.7994652406417112,0.3733423462599741,4,validation,mpnn,tox211
0.8785014005602241,0.6411456982155955,5,validation,mpnn,tox211
0.8242857142857143,0.3647252318842443,6,validation,mpnn,tox211
0.8158805031446541,0.17772469504193628,7,validation,mpnn,tox211
0.8845846645367413,0.3793012293110345,8,validation,mpnn,tox211
0.7829255029907559,0.4619661006676172,9,validation,mpnn,tox211
0.9077922077922079,0.5912954366621277,10,validation,mpnn,tox211
0.9318044327118737,0.6212327172293568,11,validation,mpnn,tox211
0.8582001682085787,0.5896071724496115,12,validation,mpnn,tox211
0.7743176892113062,0.3274980134393769,13,validation,mpnn,tox211
0.8019749290444654,0.2600873140118577,14,validation,mpnn,tox211
0.8067602040816326,0.5017745951354076,15,validation,mpnn,tox211
0.7085095137420719,0.4642091156966443,1,test,mpnn,tox211
0.7783953957400758,0.30506840550913883,2,test,mpnn,tox211
0.8322911656244989,0.5336917632619858,3,test,mpnn,tox211
0.7920222833267864,0.5545635073938078,4,test,mpnn,tox211
0.8421625544267054,0.4767710009966398,5,test,mpnn,tox211
0.7902837902837903,0.4959273135374037,6,test,mpnn,tox211
0.6642219387755102,0.17679209318800515,7,test,mpnn,tox211
0.6363960113960113,0.1417575120678678,8,test,mpnn,tox211
0.8088096960926194,0.3726078534719391,9,test,mpnn,tox211
0.7867015859159029,0.3531423631236169,10,test,mpnn,tox211
0.7703086609336609,0.4404878628901173,11,test,mpnn,tox211
0.7187453618958097,0.34710182753101076,12,test,mpnn,tox211
0.7105797714769361,0.3994694661569299,13,test,mpnn,tox211
0.853054705177692,0.3779189454714434,14,test,mpnn,tox211
0.8784916201117319,0.43270473625288,15,test,mpnn,tox211
