roc_auc,prc_auc,split,set,model,dataset
0.9373216911606487,0.5035823810243749,1,train,mpnn,tox216
0.8743234536082475,0.5065202267796682,2,train,mpnn,tox216
0.8200903250790874,0.3224330410354588,3,train,mpnn,tox216
0.821776262412256,0.342296951253459,4,train,mpnn,tox216
0.7917401642570644,0.2650886180577019,5,train,mpnn,tox216
0.9122332806810881,0.5519920892692479,6,train,mpnn,tox216
0.8307147786557688,0.35922827956218156,7,train,mpnn,tox216
0.8636465800541472,0.464366883158484,8,train,mpnn,tox216
0.9483840387097733,0.6047771956576966,9,train,mpnn,tox216
0.8144495703775603,0.319642044950811,10,train,mpnn,tox216
0.8935527114863914,0.4998553855679422,11,train,mpnn,tox216
0.9637945404274368,0.6168107142335157,12,train,mpnn,tox216
0.8562881334315253,0.41217076816619,13,train,mpnn,tox216
0.9623649698279243,0.590255930793233,14,train,mpnn,tox216
0.7979427599142024,0.2616146682333228,15,train,mpnn,tox216
0.8374648192249405,0.40422841315202684,1,validation,mpnn,tox216
0.892616237051313,0.533338389534778,2,validation,mpnn,tox216
0.8470448148949989,0.4201387556027483,3,validation,mpnn,tox216
0.6574629851940776,0.13589344231003742,4,validation,mpnn,tox216
0.8129370629370629,0.325971936517275,5,validation,mpnn,tox216
0.8835938685688268,0.5174284989604697,6,validation,mpnn,tox216
0.8080133555926543,0.3767772232784118,7,validation,mpnn,tox216
0.8018198244708311,0.3147079815228838,8,validation,mpnn,tox216
0.7676510129340318,0.440979278669252,9,validation,mpnn,tox216
0.8028628117913833,0.3189747291482416,10,validation,mpnn,tox216
0.8370636215334422,0.43599769253301346,11,validation,mpnn,tox216
0.7705972101133391,0.35102627691308447,12,validation,mpnn,tox216
0.8400241894217798,0.4099631903527229,13,validation,mpnn,tox216
0.8611281736281736,0.44358030060898435,14,validation,mpnn,tox216
0.8383989726027398,0.31439746236729105,15,validation,mpnn,tox216
0.7657929226736566,0.36692192038827176,1,test,mpnn,tox216
0.7789580171977745,0.2738340952693714,2,test,mpnn,tox216
0.7669920141969832,0.3332594957622434,3,test,mpnn,tox216
0.7003039513677811,0.16692293089525878,4,test,mpnn,tox216
0.6900075987841945,0.20253978791492552,5,test,mpnn,tox216
0.8159083162917519,0.4111316010692278,6,test,mpnn,tox216
0.745839636913767,0.2052867699192062,7,test,mpnn,tox216
0.7430342535787321,0.41987952492809344,8,test,mpnn,tox216
0.7382169709989259,0.4513526965485756,9,test,mpnn,tox216
0.7335017944774043,0.17460888481424414,10,test,mpnn,tox216
0.7899321266968327,0.3114589004989264,11,test,mpnn,tox216
0.7736459577857426,0.41020377162943156,12,test,mpnn,tox216
0.7777649057769539,0.2823259020221829,13,test,mpnn,tox216
0.7487037368138745,0.2610330702139522,14,test,mpnn,tox216
0.8135857250755288,0.28361316538338166,15,test,mpnn,tox216
