roc_auc,prc_auc,split,set
0.7134737503395816,0.8737310631911597,1,train
0.8639263520487037,0.9531477314934436,2,train
0.8740507191887744,0.9583182682210778,3,train
0.9997120326067694,0.9999076187569557,4,train
0.9438887091556131,0.9816811161116914,5,train
0.7832425236281564,0.9157447521896094,6,train
0.9588777058358441,0.9864197663036864,7,train
0.9061161372125699,0.9658516937218169,8,train
0.9996950747950593,0.999902655367241,9,train
0.9970852832446524,0.9989764911768292,10,train
0.9895078744363954,0.9964848683551355,11,train
0.9976397120622907,0.9992237694719044,12,train
0.8730031099369079,0.9536729213733978,13,train
0.8675068373263318,0.9515193500681056,14,train
0.9992857557373903,0.9997752866730336,15,train
0.6669172932330827,0.8648405312779037,1,validation
0.6219093406593407,0.8200581962836823,2,validation
0.6226006191950464,0.7645464357144623,3,validation
0.6954745443117536,0.817443961150581,4,validation
0.6491304347826088,0.8727095626073899,5,validation
0.75,0.8388002100496253,6,validation
0.7111111111111111,0.8474403326567201,7,validation
0.6716820987654321,0.8443672315390619,8,validation
0.7244572158365262,0.8429705947013599,9,validation
0.6873513084853291,0.892732829242488,10,validation
0.6654135338345865,0.8554124571732031,11,validation
0.7467741935483871,0.85529565778228,12,validation
0.7507716049382716,0.9068140910732122,13,validation
0.7129629629629629,0.879081363612139,14,validation
0.7049808429118773,0.796374519039351,15,validation
0.5498084291187739,0.8066591946526098,1,test
0.5698569856985698,0.7974897055617238,2,test
0.6687607081667618,0.804602399517623,3,test
0.6027379053694842,0.7719218162488574,4,test
0.6361788617886179,0.8220216726937891,5,test
0.6810207336523125,0.8102509460285741,6,test
0.7272727272727273,0.9042616060438131,7,test
0.6099371787549971,0.8170512591377528,8,test
0.5245879851143009,0.7340602418718132,9,test
0.6617647058823529,0.8612653777726524,10,test
0.5538690476190476,0.8270149167060001,11,test
0.5271132376395534,0.7308758087807665,12,test
0.632379793061473,0.8193853513091318,13,test
0.5141019297377536,0.6928983050973205,14,test
0.5912280701754387,0.7807122917653848,15,test
